old_id,new_classification,row_id
79778,0,147116
79779,0,147117
79780,0,147118
79781,0,147119
79782,0,147120
79783,0,147121
79784,0,147122
79785,0,147123
79786,0,147124
79787,0,147125
79788,0,147126
79789,0,147127
79790,0,147128
79791,0,147129
79792,0,147130
79793,0,147131
79800,4,6931
79824,0,76825
79825,0,76826
79826,0,76827
79829,4,18454
79854,0,176368
79855,0,176369
79856,0,176370
79858,1,153044
79946,0,7384
79961,1,109152
79967,0,159802
79968,0,159803
79969,0,159804
79970,0,159805
79994,5,134630
80056,2,164525
80057,2,164526
80058,2,164527
80059,0,164528
80061,1,164530
80062,0,164531
80063,0,164532
80069,2,164538
80070,0,164539
80071,0,164540
80072,2,164541
80073,2,164542
80074,2,164543
80075,0,164544
80076,0,164545
80077,0,164546
80078,1,164547
80087,0,35737
80088,0,35738
80089,0,35739
80090,0,35740
80091,0,35741
80092,0,35742
80099,0,65847
80105,2,97391
80106,0,97392
80107,0,97393
80124,0,157812
80125,0,157814
80126,0,157813
80128,0,157815
80129,0,157817
80130,0,157818
80131,0,157819
80132,0,157820
80133,0,157821
80134,0,157822
80135,0,157823
80136,0,157824
80137,0,157825
80138,0,157826
80143,2,157831
80144,2,157832
80145,2,157833
80155,0,157843
80156,0,157844
80157,2,157845
80158,2,157846
80159,2,157847
80160,2,157848
80161,2,157849
80162,2,157850
80163,2,157851
80164,0,157852
80165,0,157853
80166,0,157854
80167,0,157855
80182,1,51846
80184,0,51848
80186,0,51850
80187,0,51851
80188,0,51852
80210,4,111050
80226,4,145286
80238,2,164442
80239,2,164443
80240,2,164444
80241,2,164445
80242,2,164446
80243,2,164447
80244,1,164448
80250,0,164454
80251,0,164455
80252,0,164456
80253,0,164457
80254,0,164458
80255,0,164459
80256,0,164460
80259,0,164463
80260,0,164464
80261,0,164465
80262,0,164466
80263,0,164467
80264,0,164468
80265,0,164469
80266,0,164470
80267,0,164471
80268,0,164472
80278,4,117625
80317,1,119980
80333,4,162075
80359,4,18729
80363,4,6216
80366,4,6219
80370,4,6223
80388,0,181429
80389,0,181430
80390,0,181431
80391,1,181432
80400,0,129666
80401,0,129667
80403,0,129669
80404,0,129670
80405,0,129671
80406,0,129672
80409,0,144475
80433,1,116918
80434,1,116919
80435,1,116920
80456,0,63221
80457,0,63222
80478,4,131705
80549,0,17349
80550,0,17350
80591,4,106882
80592,0,8574
80593,0,8575
80595,4,18831
80615,0,82969
80629,2,142223
80683,1,85095
80684,1,85096
80685,2,85097
80686,0,85098
80687,0,85099
80688,0,85100
80689,0,85101
80690,0,85102
80691,0,85103
80692,0,85104
80693,0,85105
80694,0,85106
80695,0,85107
80699,0,85111
80700,0,85112
80701,0,85113
80702,0,85114
80703,0,85115
80704,0,85116
80705,0,85117
80706,0,85118
80707,0,85119
80708,4,85120
80709,4,85121
80710,4,85122
80711,4,85123
80712,0,85124
80713,0,85125
80714,0,85126
80715,0,85127
80716,0,85128
80717,0,85129
80718,0,85130
80719,0,85131
80720,0,85132
80721,0,85133
80722,0,85134
80731,1,27026
80765,0,14613
80766,0,14614
80767,0,14615
80768,1,14616
80769,0,14617
80770,0,14618
80771,0,14619
80772,0,14620
80773,0,14621
80775,2,14623
80776,0,14624
80777,0,14625
80778,0,14626
80779,0,14627
80780,0,14628
80781,0,14629
80782,0,14630
80785,2,14633
80796,4,14644
80797,4,14645
80798,4,14646
80799,4,14647
80800,4,14648
80801,4,14649
80802,4,14650
80803,4,14651
80804,0,14652
80805,0,14653
80806,0,14654
80807,0,14655
80808,0,14656
80809,0,14657
80810,0,14658
80811,0,14659
80812,0,14660
80814,0,14662
80815,0,14663
80816,0,14664
80820,4,72571
80910,0,119668
80911,0,119669
80912,0,119670
80913,0,119671
80914,0,119672
80915,0,119673
80916,0,119674
80917,0,119675
80918,0,119676
80919,0,119677
80920,0,119678
80921,0,119679
80922,0,119680
80923,0,119681
80924,0,119682
80925,0,119683
80926,0,119684
80927,0,119685
80928,0,119686
80929,0,119687
80930,0,119688
80931,0,119689
80932,0,119690
80933,0,119691
80934,0,119692
80935,0,119693
80936,0,119694
80937,0,119695
80938,0,119696
80939,0,119697
80940,0,119698
80960,1,174014
81017,1,154821
81049,0,158790
81050,0,158791
81051,0,158792
81052,0,158793
81053,0,158794
81054,0,158795
81055,0,158796
81056,0,158797
81057,0,158798
81058,0,158799
81059,0,158800
81060,0,158801
81061,0,158802
81062,0,158803
81063,0,158804
81064,0,158805
81065,0,158806
81066,0,158807
81067,0,158808
81068,0,158809
81069,0,158810
81087,4,36267
81088,4,36268
81090,1,36271
81091,1,36270
81092,2,36272
81093,2,36273
81094,4,36274
81095,4,36275
81096,4,36276
81119,0,156085
81122,1,156089
81123,1,156090
81126,0,156093
81127,0,156094
81128,0,156095
81129,0,156096
81130,0,156097
81131,0,156098
81132,0,156099
81133,0,156100
81134,0,156101
81135,0,156102
81136,0,156103
81137,0,156104
81138,0,156105
81139,0,156106
81143,1,17666
81157,0,47823
81169,0,164968
81170,0,164969
81171,4,82588
81177,0,20504
81184,0,36642
81200,0,58569
81201,0,58570
81202,0,58571
81219,0,58588
81220,0,58589
81221,0,58590
81222,0,58591
81223,0,58592
81224,0,58593
81225,0,58594
81226,0,58595
81227,0,58596
81228,0,58597
81229,0,58598
81230,0,58599
81231,0,58600
81232,0,58601
81233,0,58602
81234,0,58603
81235,0,58604
81305,0,21787
81306,0,21788
81307,0,21789
81311,0,21793
81339,0,106777
81341,0,106779
81342,0,106780
81343,0,106781
81344,0,106782
81345,0,106783
81346,0,106784
81347,0,106785
81348,0,106786
81349,0,106787
81350,0,106788
81351,0,106789
81352,0,106790
81353,0,106791
81354,0,106792
81355,0,106793
81356,0,106794
81357,0,106795
81358,0,106796
81359,0,106797
81380,0,128086
81390,0,65162
81394,4,8444
81395,4,8445
81397,4,34612
81401,1,106704
81408,4,5914
81414,0,183545
81425,0,159897
81459,4,61215
81495,4,62031
81496,4,62032
81522,4,13060
81540,4,116430
81562,0,117372
81563,0,117373
81592,4,8596
81638,0,60526
81651,4,116735
81652,4,116736
81653,4,116737
81654,4,116738
81678,5,15721
81688,0,158452
81702,0,165110
81705,0,138707
81785,1,180977
81786,1,180978
81828,4,96238
81837,1,2548
81850,4,52803
81851,4,136595
81858,0,33165
81930,2,32543
81954,0,130128
81978,4,160309
81991,1,70369
81992,1,70370
82032,0,102316
82034,0,105428
82038,0,62293
82051,1,21974
82056,1,166889
82148,1,71837
82153,0,148240
82154,0,148241
82156,4,41783
82157,4,41784
82158,4,41785
82160,1,76991
82161,1,76992
82172,0,77003
82173,0,77004
82174,0,77005
82175,0,77006
82176,0,77007
82177,0,77008
82178,0,77009
82179,0,77010
82180,0,77011
82181,0,77012
82182,0,77013
82183,0,77014
82184,0,77015
82185,0,77016
82186,0,77017
82187,0,77018
82188,0,77019
82189,0,77020
82190,0,77021
82191,0,77022
82192,0,77023
82193,0,77024
82194,0,77025
82195,0,77026
82196,0,77027
82197,0,77028
82198,0,77029
82199,0,77030
82200,0,77031
82201,0,77032
82202,0,77033
82203,0,77034
82204,0,77035
82205,0,77036
82206,0,77037
82207,0,77038
82208,0,77039
82209,0,77040
82210,0,77041
82211,0,77042
82212,0,77043
82213,0,77044
82214,0,77045
82244,0,183721
82258,0,87786
82259,0,87787
82268,4,166441
82269,0,166442
82283,0,8167
82284,0,8168
82285,0,8169
82296,0,112328
82297,0,112329
82298,0,112330
82299,0,112331
82300,0,112332
82301,0,112333
82302,0,112334
82303,0,112335
82304,0,112336
82305,0,112337
82306,0,112338
82307,0,112339
82308,0,112340
82309,0,112341
82310,0,112342
82381,0,116010
82382,0,116011
82383,0,116012
82384,0,116013
82385,0,116014
82386,0,116015
82387,0,116016
82388,0,116017
82389,0,116018
82390,0,116019
82391,4,116020
82392,4,116021
82393,4,116022
82394,4,116023
82395,4,116024
82396,0,116025
82409,1,130305
82426,1,195
82430,1,199
82431,1,200
82455,0,224
82456,0,225
82457,0,226
82458,0,227
82459,0,228
82460,0,229
82461,0,230
82462,0,231
82463,0,232
82464,0,233
82465,4,234
82466,0,235
82490,4,76849
82512,4,32950
82523,4,87321
82554,0,136821
82555,0,136822
82556,0,136823
82557,0,136824
82558,0,136825
82559,0,136826
82560,0,136827
82561,0,136828
82562,0,136829
82563,0,136830
82564,0,136831
82565,0,136832
82566,0,136833
82567,0,136834
82568,0,136835
82569,0,136836
82570,0,136837
82604,4,36603
82672,0,165458
82673,0,165459
82674,0,165460
82675,0,165461
82676,0,165462
82677,0,165463
82678,0,165464
82679,0,165465
82680,0,165466
82681,0,165467
82682,0,165468
82683,0,165469
82684,0,165470
82688,0,167011
82723,2,62839
82724,2,62840
82759,0,117657
82791,0,158200
82795,0,158204
82796,2,158205
82797,0,158206
82799,2,158208
82800,2,158209
82887,1,172225
82891,0,184469
82955,0,5607
82956,0,5608
82957,0,5609
82958,0,5610
82959,0,5611
82960,0,5612
82961,0,5613
82962,0,5614
82963,0,5615
82964,0,5616
82965,0,5617
82966,0,5618
82967,0,5619
82968,0,5620
82969,0,5621
82970,0,5622
82971,0,5623
82972,0,5624
82976,0,5628
82977,0,5629
82978,0,5630
82979,0,5631
82980,0,5632
82981,0,5633
82982,0,5634
82983,0,5635
82984,0,5636
82985,0,5637
82986,0,5638
82987,0,5639
82988,0,5640
82989,0,5641
82990,0,5642
82991,0,5643
82992,0,5644
82993,0,5645
82994,0,5646
82995,0,5647
82996,0,5648
82997,0,5649
82998,0,5650
83005,0,38724
83055,4,60256
83066,0,58158
83073,4,14302
83076,5,138136
83081,0,29953
83087,4,150812
83088,0,162662
83102,0,87621
83103,0,87622
83104,0,87623
83105,0,87624
83106,0,87625
83107,0,87626
83108,0,87627
83109,0,87628
83110,0,87629
83111,0,87630
83112,0,87631
83113,0,87632
83114,0,87633
83115,0,87634
83116,0,87635
83117,2,87636
83118,2,87637
83159,4,58404
83209,0,109903
83220,4,166314
83221,4,166315
83224,1,67869
83241,5,153129
83242,5,180318
83280,0,103664
83296,4,109647
83306,5,6109
83310,2,135714
83341,4,12101
83347,4,117827
83353,4,51854
83359,0,63075
83360,0,63076
83361,0,63077
83362,0,63078
83363,0,63079
83378,4,2649
83402,2,136845
83429,4,114941
83444,0,26841
83445,2,26842
83467,4,25619
83471,4,25623
83494,4,111807
83515,0,133639
83516,1,133640
83518,5,147838
83523,5,148727
83524,2,148728
83525,2,148729
83553,5,58121
83578,5,69767
83587,4,153027
83595,1,105414
83598,0,105417
83599,0,105418
83600,0,105419
83601,0,105420
83618,0,149964
83624,0,181954
83625,0,181955
83626,0,181956
83627,0,181957
83628,0,181958
83629,0,181959
83630,0,181960
83631,0,181961
83632,0,181962
83633,0,181963
83634,0,181964
83635,0,181965
83636,0,181966
83637,0,181967
83638,0,181968
83639,0,181969
83640,0,181970
83641,0,181971
83642,0,181972
83643,0,181973
83644,0,181974
83645,0,181975
83646,0,181976
83647,0,181977
83648,0,181978
83649,0,181979
83718,0,119896
83719,0,119897
83720,0,119898
83721,0,119899
83722,5,48642
83723,5,48643
83725,0,48645
83730,2,48650
83737,4,78983
83826,4,146755
83851,0,2693
83855,4,81284
83856,0,81285
83874,4,104497
83891,4,50762
83892,0,50763
83893,0,50765
83902,4,63184
83903,4,63185
83904,4,63186
83907,4,83223
83908,4,83224
83910,4,126077
83911,4,126078
83916,0,2765
83918,1,124
83919,1,125
83920,1,126
83921,1,127
83922,1,128
83923,1,129
83924,1,130
83925,1,131
83926,1,132
83938,0,144
83944,0,150
83945,0,151
83946,0,152
83947,0,153
83948,0,154
83949,0,155
83950,0,156
83951,0,157
83952,0,158
83953,0,159
83954,0,160
83955,0,161
83956,0,162
83957,0,163
83958,0,164
83959,0,165
83960,0,166
83961,0,167
83962,0,168
83963,0,169
83964,0,170
83998,4,136770
84050,0,24033
84111,2,55261
84119,0,141619
84136,0,17243
84137,0,17244
84138,0,17245
84139,0,17246
84140,0,17247
84141,0,17248
84142,0,17249
84143,0,17250
84144,0,17251
84145,0,17252
84146,0,17253
84147,0,17254
84148,0,17255
84150,0,17257
84151,0,17258
84152,1,17259
84159,4,111878
84192,2,6920
84207,0,164555
84231,4,69891
84232,4,69892
84233,4,69893
84239,0,62952
84276,0,41537
84277,0,41538
84278,0,41539
84279,0,41540
84288,0,113753
84289,0,113754
84295,4,91593
84302,4,96186
84303,4,96187
84304,4,96188
84324,4,90910
84347,0,133230
84386,4,162341
84432,4,86333
84452,0,121896
84453,0,121897
84454,0,121898
84455,0,121899
84486,4,75767
84487,4,75768
84488,4,75769
84489,4,75770
84500,4,103248
84509,4,66098
84522,1,104601
84523,1,104602
84524,1,104603
84525,1,104604
84526,1,104605
84527,1,104606
84572,4,97205
84587,4,149603
84625,5,104327
84633,1,81848
84688,0,96484
84689,0,96485
84690,0,96486
84699,0,96495
84700,0,96496
84701,0,96497
84702,0,96498
84703,0,96499
84704,0,96500
84705,0,96501
84706,0,96502
84707,0,96503
84708,0,96504
84709,0,96505
84710,0,96506
84711,0,96507
84712,0,96508
84715,4,135978
84744,4,135145
84755,4,70514
84761,1,42024
84763,1,42026
84786,0,30526
84807,1,45066
84834,1,145912
84847,0,22172
84892,1,21197
84945,4,56660
84989,1,106276
84998,0,106285
84999,0,106286
85000,0,106287
85001,0,106288
85002,0,106289
85020,0,105732
85029,0,62959
85031,2,139966
85059,0,167880
85060,0,167881
85129,4,11633
85133,4,12462
85173,4,114048
85183,4,19043
85203,4,48596
85215,0,142175
85223,4,146219
85226,1,147032
85228,1,80594
85258,0,70438
85266,1,85086
85280,4,54012
85281,4,54013
85298,0,64276
85342,0,151695
85343,0,151696
85357,1,85848
85369,0,20741
85373,0,21273
85375,0,21275
85392,1,29614
85396,0,29618
85397,0,29619
85398,0,29620
85399,0,29621
85400,0,29622
85401,0,29623
85402,0,29624
85412,1,117928
85450,0,94720
85481,1,56698
85527,0,137507
85530,0,137510
85531,0,137511
85535,1,125450
85536,1,125451
85537,1,125452
85541,0,125456
85542,0,125457
85543,0,125458
85544,0,125459
85545,0,125460
85546,0,125461
85547,0,125462
85548,0,125463
85549,0,125464
85550,0,125465
85551,0,125466
85552,0,125467
85553,0,125468
85554,0,125469
85555,0,125470
85556,0,125471
85557,0,125472
85558,0,125473
85559,0,125474
85560,0,125475
85561,0,125476
85562,0,125477
85563,0,125478
85564,0,125479
85565,0,125480
85566,0,125481
85567,0,125482
85568,0,125483
85569,0,125484
85606,4,185043
85608,2,105672
85609,2,105673
85610,2,105674
85635,4,48729
85638,0,90432
85657,0,69438
85688,0,108625
85747,5,46789
85807,0,16826
85827,4,91700
85865,0,174256
85869,1,151552
85917,1,142432
85935,4,154500
85936,4,154501
85999,2,66196
86000,2,66197
86001,0,66198
86028,4,52789
86086,4,121590
86087,4,121591
86137,2,132492
86166,1,92157
86178,4,9171
86182,0,91134
86195,4,114399
86197,0,114401
86208,1,105403
86234,0,167389
86235,0,169923
86260,4,107177
86278,1,105118
86302,1,103558
86303,1,103559
86332,0,98601
86333,0,98602
86335,0,98604
86336,0,98605
86341,0,62789
86354,0,85551
86363,4,565
86384,1,9462
86400,4,70590
86417,4,11850
86436,4,154093
86437,4,154094
86438,4,154095
86439,4,154096
86447,0,38843
86461,0,56556
86490,5,31443
86528,5,127095
86540,4,32940
86541,0,118255
86567,0,17200
86576,1,15871
86672,4,153572
86683,0,90249
86690,1,151636
86692,0,151638
86693,0,151639
86694,0,151640
86695,0,151641
86696,0,151642
86697,0,151643
86698,0,151644
86699,0,151645
86700,0,151646
86701,0,151647
86702,0,151648
86703,0,151649
86704,0,151650
86705,0,151651
86706,0,151652
86707,0,151653
86708,0,151654
86709,0,151655
86710,0,151656
86716,2,151662
86725,0,151671
86726,0,151672
86727,0,151673
86728,0,151674
86729,0,151675
86730,0,151676
86731,0,151677
86732,0,151678
86769,0,152782
86770,0,152783
86775,0,152788
86776,1,152789
86781,1,152794
86787,1,152800
86806,2,110778
86817,1,123559
86838,4,127003
86862,1,138008
86863,0,138009
86864,0,138010
86865,0,138011
86866,0,138012
86867,0,138013
86869,1,25561
86891,4,16341
86892,0,72884
86895,0,68236
86913,4,55180
86922,2,33918
86939,0,34979
86978,0,109213
86988,2,121670
86996,2,179181
86997,0,179182
86998,0,179183
86999,0,179184
87000,0,179185
87001,0,179186
87002,0,179187
87003,0,179188
87004,0,179189
87005,0,179190
87006,0,179191
87007,0,179192
87008,0,179193
87009,0,179194
87010,0,179195
87011,0,179196
87012,0,179197
87013,0,179198
87014,0,179199
87015,0,179200
87016,0,179201
87017,0,179202
87018,0,179203
87019,0,179204
87020,0,179205
87021,0,179206
87022,0,179207
87023,0,179208
87024,0,179209
87025,0,179210
87026,0,179211
87027,0,179212
87028,0,179213
87029,0,179214
87030,0,179215
87077,0,135885
87136,2,180793
87148,4,52151
87165,1,110233
87194,2,70940
87195,2,70941
87220,2,94295
87241,1,36205
87253,1,36217
87273,4,39505
87274,0,39506
87280,0,68389
87281,0,68388
87336,4,181375
87349,1,79561
87379,1,109734
87398,0,63452
87484,4,17707
89093,4,155545
89118,4,106962
89121,4,106964
89122,4,106966
89125,4,106969
89126,4,106970
89127,4,106971
89129,4,106973
89158,1,68827
89190,2,68859
89191,2,68860
89192,2,68861
89193,2,68862
89194,2,68863
89195,2,68864
89196,2,68865
89204,0,68873
89205,0,68874
89206,0,68875
89208,0,166226
89213,1,113689
89215,1,113691
89221,0,113697
89222,0,113698
89223,2,113699
89240,0,113716
89241,2,113717
89242,2,113718
89243,2,113719
89244,2,113720
89245,2,113721
89246,2,113722
89247,2,113723
89248,2,113724
89249,2,113725
89250,2,113726
89251,2,113727
89252,2,113728
89253,2,113729
89254,2,113730
89255,2,113731
89256,2,113732
89366,4,102713
89395,4,106976
89403,2,119253
89424,1,144044
89431,4,123625
89432,4,123626
89435,1,131288
89445,1,65747
89446,1,65748
89485,4,155305
89506,4,8275
89556,0,101951
89558,0,135921
89560,4,135922
89561,4,135924
89562,4,135925
89563,4,135926
89564,1,135927
89675,1,58651
89691,1,148027
89706,1,185681
89707,0,185682
89708,0,185683
89709,0,185684
89710,0,185685
89711,0,185686
89712,0,185687
89713,0,185688
89714,0,185689
89715,0,185690
89716,0,185691
89717,0,185692
89718,0,185693
89719,0,185694
89720,0,185695
89721,0,185696
89722,0,185697
89734,0,158889
89736,0,158891
89741,0,152854
89777,0,57269
89783,0,73246
89797,4,160365
89813,2,33461
89814,4,33462
89837,0,173988
89840,0,17597
89845,4,108476
89867,0,12408
89877,1,45529
89891,1,83609
89905,0,178037
89930,0,81824
89931,0,81825
89932,0,81826
89950,1,134776
89963,0,3561
89964,0,3562
87491,1,111267
87500,0,131299
87524,0,16193
87528,0,16197
87559,0,73286
87560,0,73287
87561,0,73288
87562,0,73289
87608,1,139876
87692,4,26524
87833,1,56063
87874,0,7038
87876,0,7040
87889,0,120153
87890,0,120154
87891,0,120155
87908,0,183633
87953,0,2346
87954,0,2347
88016,4,74614
88022,0,49659
88036,4,78682
88059,0,144845
88070,0,132402
88094,0,10116
88105,4,125960
88121,5,33666
88124,0,64870
88132,0,179767
88149,4,155015
88207,4,185508
88217,0,107099
88248,0,120270
88251,0,120272
88290,0,100615
88373,4,7587
88374,4,7588
88385,1,14454
88399,1,46205
88427,1,11642
88438,2,11654
88484,4,757
88508,0,16836
88547,1,135963
88578,1,76063
88585,0,158396
88586,0,158397
88597,2,69181
88620,1,64681
88634,0,64695
88635,0,64696
88636,0,64697
88637,0,64698
88638,0,64699
88639,0,64700
88640,0,64701
88641,0,64702
88642,0,64703
88643,4,64704
88644,4,64705
88645,4,64706
88646,4,64707
88647,4,64708
88648,4,64709
88649,2,64710
88650,2,64711
88651,2,64712
88652,0,64713
88653,0,64714
88654,0,64715
88655,0,64716
88656,0,64717
88657,0,64718
88658,0,64719
88659,0,64720
88660,4,64721
88661,4,64722
88662,4,64723
88663,0,64724
88664,0,64725
88665,0,64726
88666,0,64727
88670,0,107170
88681,0,74091
88696,4,78465
88760,4,88995
88761,0,118789
88781,0,88697
88818,1,24292
88866,4,136275
88883,1,37041
88955,1,81075
88994,4,119164
88995,0,119165
88997,0,113512
89000,4,168784
89001,4,168785
89016,4,156407
89067,4,6276
89068,4,6277
90996,1,33919
91004,4,82976
91013,4,103947
91032,4,158389
91061,1,172866
91137,4,175852
91147,4,11243
91153,1,183456
91168,2,95666
91198,0,46897
91208,0,114603
91210,0,114605
91309,5,173000
91311,4,173002
91312,4,173003
91320,1,85211
91332,4,101657
91334,4,101659
91378,0,70427
91398,4,175760
91404,1,69981
91417,0,69994
91418,0,69995
91419,0,69996
91420,0,69997
91421,0,69998
91422,0,69999
91423,0,70000
91424,0,70001
91425,0,70002
91426,0,70003
91427,0,70004
91428,0,70005
91429,0,70006
91430,0,70007
91431,0,70008
91432,0,70009
91433,0,70010
91434,0,70011
91435,0,70012
91466,1,121798
91467,1,121799
91518,2,158934
91534,1,65936
91548,4,67861
91561,0,115673
91568,0,58787
91592,4,63832
91609,0,29416
91616,4,166822
91631,1,28150
91653,5,62024
91656,1,62027
91677,2,150239
91678,0,150240
91680,0,150242
91681,0,150243
91682,0,150244
91684,1,150246
91685,1,150247
91686,0,150248
91687,0,150249
91688,0,150250
91689,0,150251
91690,0,150252
91691,0,150253
91692,0,150254
91693,0,150255
91694,0,150256
91695,0,150257
91696,0,150258
91697,0,150259
91698,0,150260
91699,0,150261
91700,0,150262
91701,0,150263
91702,0,150264
91703,0,150265
91704,0,150266
91705,0,150267
91706,0,150268
91707,0,150269
91708,0,150270
91709,0,150271
91710,0,150272
91711,0,150273
91712,0,150274
91713,0,150275
91714,0,150276
91715,0,150277
91716,0,150278
91724,0,39420
91725,0,39421
91726,0,39422
91727,0,39423
91728,0,39424
91729,0,39425
91730,0,39426
91739,0,39435
91740,0,39436
90015,0,125305
90018,1,45334
90019,0,45335
90023,1,10533
90100,4,116880
90112,4,97338
90130,1,91178
90197,1,164700
90282,0,169122
90284,0,169124
90309,2,72975
90310,1,72976
90315,0,50396
90353,0,51527
90378,4,133661
90403,1,48800
90431,1,36060
90437,4,43936
90468,0,138769
90470,4,138771
90471,0,138772
90482,0,11366
90483,0,11367
90484,0,11368
90485,0,11369
90486,2,11370
90490,0,11373
90491,0,11375
90492,0,11376
90493,0,11377
90494,0,11378
90495,0,11379
90496,0,11380
90497,0,11381
90498,0,11382
90499,0,11383
90500,0,11384
90501,0,11385
90502,0,11386
90503,0,11387
90504,0,11388
90505,0,11389
90506,4,11390
90507,4,11391
90508,0,11392
90509,0,11393
90510,0,11394
90511,0,11395
90512,0,11396
90513,0,11397
90514,0,11398
90515,0,11399
90516,0,11400
90517,2,11401
90518,2,11402
90519,2,11403
90520,2,11404
90521,2,11405
90522,2,11406
90523,2,11407
90524,2,11408
90525,0,11409
90526,0,11410
90527,0,11411
90528,0,11412
90529,0,11413
90530,0,11414
90531,0,11415
90532,0,11416
90533,0,11417
90534,0,11418
90608,1,32128
90615,4,69784
90680,0,113920
90681,0,113921
90682,0,113922
90683,0,113923
90686,2,113926
90687,2,113927
90688,2,113928
90689,2,113929
90701,0,113941
90702,0,113942
90746,4,155946
90751,0,116361
90754,0,104870
90778,1,36598
90803,1,157753
90813,4,132932
90816,0,82611
90835,1,184122
90903,4,99817
90905,4,99818
90917,1,5943
90932,1,165924
90933,1,165925
90949,2,51729
90967,1,163035
90992,2,104652
90993,2,104653
91762,1,160001
91774,2,2741
91783,2,2751
91814,4,4601
91845,0,45654
91856,4,27131
91860,4,37537
91871,4,16365
91872,5,124993
91873,4,124994
91887,4,33720
91901,4,55362
91911,4,145810
91941,0,15659
91957,1,75881
91989,4,74687
91990,0,129689
91993,2,72455
91998,2,72460
92066,1,24408
92088,0,72186
92105,1,157764
92127,4,129658
92132,2,2719
92143,0,38124
92144,0,38125
92192,4,34523
92217,4,56546
92240,4,139811
92241,4,139812
92263,2,67825
92264,0,67826
92272,4,125874
92273,4,125875
92274,4,125876
92277,0,46317
92287,1,43189
92291,1,14691
92345,4,115071
92346,4,115072
92366,4,14401
92370,4,97322
92372,1,182897
92396,1,65894
92408,1,102640
92445,4,118061
92493,1,18861
92501,1,105139
92513,4,161514
92529,5,143186
92545,0,110807
92549,0,152439
92564,1,19031
92575,4,15687
92577,1,6194
92580,4,2672
92591,4,112986
92595,1,50669
92641,1,147424
92664,4,115482
92702,0,119908
92718,1,110527
92763,1,25414
92766,2,154346
92768,2,154348
92809,4,85975
92832,0,141384
92834,0,141385
92835,0,141387
92836,0,141388
92837,0,141389
92838,0,141390
92839,0,141391
92840,0,141392
92841,0,141393
92842,0,141394
92843,0,141395
92844,0,141396
92845,0,141397
92846,0,141398
92847,0,141399
92848,0,141400
92849,0,141401
92850,0,141402
92851,0,141403
92852,0,141404
92853,0,141405
92854,0,141406
92855,0,141407
92856,0,141408
92858,0,141410
92859,0,141411
92860,0,141412
92861,0,141413
92862,0,141414
92863,0,141415
92864,0,141416
92865,0,141417
92866,0,141418
92867,4,141419
92868,4,141420
92869,4,141421
92870,0,141422
92871,0,141423
92872,0,141424
92873,0,141425
92874,0,141426
92875,0,141427
92876,0,141428
92877,0,141429
92878,0,141430
92879,1,141431
92880,1,141432
92881,1,141433
92882,1,141434
92883,1,141435
92884,1,141436
92885,1,141437
92886,1,141438
92887,0,141439
92888,0,141440
92889,0,141441
92890,0,141442
92896,1,40157
92903,0,40164
92923,0,17086
92924,0,17087
92937,4,159796
92938,4,159798
92940,4,159799
92946,5,185565
92947,4,185566
92964,0,148767
92965,0,148768
92966,0,148769
92967,0,148770
92968,0,148771
92969,0,148772
92970,0,148773
92971,0,148774
92975,2,148778
92976,0,148779
92977,0,148780
92978,0,148781
92979,0,148782
92980,0,148783
93036,1,101485
93044,4,122096
93049,4,116510
93050,4,116509
93080,4,22320
93094,0,45020
93096,5,78506
93132,1,137713
93160,4,48244
93169,5,140777
93170,5,140778
93171,5,140779
93172,5,140780
93192,5,17784
93227,4,177970
93239,4,20275
93252,1,23706
93253,1,23707
93254,1,23708
93255,4,20273
93282,4,33014
93286,1,27901
93287,1,27902
93288,1,27903
93289,1,27904
93290,1,27905
93291,1,27906
93297,2,27912
93298,0,27913
93299,0,27914
93300,0,27915
93301,0,27916
93302,0,27917
93304,0,27919
93305,0,27920
93306,0,27921
93307,0,27922
93308,0,27923
93309,0,27924
93310,0,27925
93311,0,27926
93312,0,27927
93313,0,27928
93332,4,110454
93344,0,65542
93345,0,65543
93354,4,162994
93355,4,162995
93372,4,114864
93389,4,141938
93390,4,141939
93395,0,88895
93416,4,118621
93418,1,18433
94498,4,37719
94499,4,22301
94500,4,22302
94501,4,22303
94503,4,41033
94515,0,183503
94516,0,183504
94518,0,183506
94519,0,183507
94524,0,183512
94526,2,183514
94543,4,83248
94544,4,83249
94560,5,106207
94572,4,179833
94573,5,179834
94578,1,126891
94592,0,140122
94625,1,158943
94626,1,158942
94647,1,57493
94653,1,109429
94661,0,109437
94662,0,109438
94663,0,109439
94664,0,109440
94665,0,109441
94666,0,109442
94667,0,109443
94686,1,109462
94699,1,109475
94700,0,109476
94701,0,109477
94702,1,50859
94714,0,13842
94715,4,131926
94732,0,140452
94737,2,166049
94738,2,166050
94766,4,48041
94767,4,48042
94790,0,20979
94791,1,175126
94799,4,153509
94800,0,82507
94803,0,48882
94807,0,184750
94808,1,184751
94831,4,107903
94833,0,127398
94858,4,24472
94864,4,116111
94873,1,15814
94879,1,28742
94890,1,140189
94901,0,166610
94902,0,166611
94904,0,166613
94917,1,51210
94920,1,51213
94921,1,51214
94927,1,30424
94940,4,36323
94948,4,49126
94956,1,173121
94958,1,173123
94959,1,173124
94965,0,40652
94971,4,78744
94974,1,34650
94978,1,34654
94986,0,34662
94987,0,34663
94988,0,34664
94989,0,34665
94990,0,34666
94991,0,34667
94992,0,34668
